"pitching.Season","pitching.injury_lagged","players","rstudent.fwd_aic.","hatvalues.fwd_aic.","cooks.distance.fwd_aic.","dffits.fwd_aic.","X.Intercept.","Pitches","Age","prior_injury","P_per_IP","IP_accel_2","wSI..pi._accel_2","wFA..pi._accel_2","walk_rate","win_rec","vFA..pi.","FA...pi.","tj","FA.Z..pi.","wild_pitch_rate_accel_2","vFA..pi..FA...pi.","IP_accel_2.FA...pi.","P_per_IP.IP_accel_2","FA...pi..FA.Z..pi.","P_per_IP.wFA..pi._accel_2","wSI..pi._accel_2.wFA..pi._accel_2","tj.wild_pitch_rate_accel_2"
2016,1,"MATT GARZA",1.42258829445781,0.00842622964041978,0.000674155504767243,0.121620091507562,-0.0221528116333629,0.0296552812447697,0.0315223734411524,0.0705719336655857,0.0055356268171725,0.00439669767628189,0.0360017315266463,0.00254325591104787,-0.00574685476164577,-0.00511310823535688,0.00367050092744049,0.000369958139947649,-0.02860301302847,-0.00403071851139271,0.00703147425927571,0.00194826852947711,-0.00730166734480003,-0.00658650405218459,-0.00395290156646406,-0.0045103065542723,-0.0400401677499412,-0.00620064486450466
2016,0,"COREY KNEBEL",-0.878126825905741,0.012502175556478,0.000271622471496167,-0.0917720169366356,0.0230110394257585,0.00839636692891063,0.0173007901764203,0.0127417646436722,-0.0422516095059013,0.0255725094259647,-0.00893095346204979,0.0207805810696749,0.0221836352418334,0.0216870187053913,-0.00558559891435398,0.0206678171689818,0.00375055760448736,0.0065719889813329,0.0367579393094127,-0.019434415261569,-0.00645383266201805,-0.0249498123833295,-0.00554865036517499,-0.0215735071355463,-0.00657635125032843,-0.0168314372533671
2016,0,"SETH MANESS",-0.901142974811794,0.0112737580426539,0.000260317621499993,-0.0893515430880472,-0.00919119242947346,0.0149472857533269,0.0262499236706822,0.00628351988141036,-0.0108786768660147,0.00499596222727355,0.0199499230388279,0.00285657976560039,0.0275396840108736,-0.00392996249108837,-0.0535111654905263,-0.0118063569555629,0.00628229272012395,0.0498664813678072,-0.0157778709303471,0.0245649063469299,-0.0207315642935305,-0.00130355675900502,-0.0380426404979023,-0.00248115564570876,-0.00725973357104721,0.00882899851585779
2016,0,"CHRIS WITHROW",-0.968374724220481,0.0124212737112548,0.000342852711482677,-0.100857457767777,0.00795150212061636,0.0215425306937155,0.02111990151285,0.0166405691696057,-0.010614220027059,0.0027979352734817,0.00172594793182334,0.00335433525344022,-0.0128636502338323,-0.0561197032568902,0.00599009440891574,-0.00510892601814042,-0.0602435381361829,-0.00816961707301595,0.00278519003454697,0.00196552044859637,0.000767007056064554,-0.00299027842984502,0.0089108676522711,-0.00289095978180534,-0.000506825296697174,0.0295776729612315
2016,1,"ERIC O'FLAHERTY",1.23297421528475,0.0216272586042349,0.00114241902000206,0.17035952521382,-0.0075049735843957,-0.0385288933430754,0.000345839086469078,0.0631489472884689,0.0146528882671712,-0.00507830059513575,-0.0582099312378269,-0.0016117547383613,-0.0221403103245989,-0.0327410838956441,0.0639964561709097,0.0139146479714595,0.0666551751178219,-0.0581325772098684,0.000911175541704262,-0.0260797268647143,-0.00690839490708935,0.00780412780940781,0.0375916821593127,0.00181588662683039,0.0111857047687323,-0.0700289914035418
2016,0,"BLAINE HARDY",-0.660657167049645,0.00997796064279202,0.000112147593048693,-0.0615824177198951,0.00333905207605952,0.0194065723113741,0.00604945553373185,0.00609806863331662,-0.00279505305550519,-0.00410650970345598,0.00186082190819494,0.00425355819449644,-0.00993656603925514,-0.0313525467626534,0.00465555237019569,-0.0297512464262466,0.00337670029770202,-0.00576977205586546,-0.00238728128982257,0.0319878669360532,0.00281454288722609,0.0033691706114719,-0.00886139831107588,-0.00415382625742126,0.000561233067453541,0.00164855234906233
2016,1,"TYLER SKAGGS",1.52586156486029,0.0149291887444786,0.00150447734461197,0.174204368119957,0.0208847238676215,-0.0180716688120197,-0.0687408966553371,-0.0253171686924025,0.00871940617981593,-0.0132939837997942,0.00435465847144418,-0.0142882817187062,0.0283749535112635,-0.0107436361400368,0.0169570672048409,0.0276053316632879,0.103434082023252,-0.0173683179170762,-0.00394194697817236,-0.0405123819654202,-0.00159676939994183,0.0130708666655348,0.044773442404673,0.0153286899788011,0.00550170532013044,-0.0747380305100822
2016,0,"ANDREW CHAFIN",-0.605999708062398,0.00632405359357837,5.84552242221834e-05,-0.0448521295852718,-0.0263344767894357,0.0139073664709379,0.00648023011378753,0.00586875634105228,0.0248675924518212,-0.00231622709292059,-0.00174259119164034,0.00278829628675946,-0.0230119489295263,0.0270923158852034,0.0043599853476494,-0.00539707381831947,0.00514240573004564,-0.00418689033271257,0.00837722111855603,0.00338153726803465,-0.00222308502623774,0.00217832957862726,0.00469421250429403,-0.00284337268669849,-0.000424830967656802,-0.00255770303568356
2016,0,"BRYAN MORRIS",-0.88397762722563,0.0241343620800914,0.000540807200115043,-0.129415029756674,-0.0289424349825299,0.0106319053341862,0.00109027223139757,-0.043836947215649,0.035954863400782,0.0058622518507671,0.00521717459047225,0.00187990383238576,-0.053411874925645,0.0460916045334871,-0.0493812675302107,-0.00532790387337333,0.0152547162641349,0.047184521551709,0.0691011620067188,0.0163133368238545,-0.0187146534675657,-0.00207192682679611,-0.0345100123394718,-0.00224742791711633,0.00461850212430323,-0.0269838700317281
2016,1,"BRIAN DUENSING",1.54100613460245,0.0101354637213341,0.00105367858455531,0.144578327001309,-0.0404714131419966,-0.0597065946420169,0.0361539645496269,-0.0126556330632784,0.0312236011678004,-0.00103582914224099,-0.0204368141093101,-0.0111029916062323,-0.0645810182883114,0.086455568563764,0.00277201519519599,-0.00665594478029412,-0.023891086276819,0.00903287501343828,0.0316907620971141,0.0108714377468778,0.00674835961430568,0.000782879500950671,-0.0176326341092165,0.00965749794990404,0.00116875496649995,-0.0149898932875069
2016,0,"YOVANI GALLARDO",-0.417721165531723,0.0152973462188611,6.4825353285545e-05,-0.0484089495933407,0.000819479458340514,-0.00769773968805533,-0.00238799488768435,0.00384305917459612,0.00239352158123713,-0.00524649129691257,-0.016909878397275,-0.0154014781813936,-0.00823630752346232,-0.000229822816563804,0.00629003631938848,-0.00168992648625859,0.00236228074807661,-0.00755598943787415,0.000381785899843882,0.000756831810985694,-0.00918893757618605,0.00713073952404159,0.00419477445765169,0.0163416893275587,0.0359589624843099,0.00142656555136086
2016,0,"GARRETT RICHARDS",-1.08699542320429,0.0259526829884956,0.000978002411919753,-0.165108073329723,-0.00556182664473791,-0.00920750981795745,0.0161215339097065,-0.051950906618676,-0.000287512259573319,-0.0782910024903137,0.0357217278943734,-0.0103484637134332,-0.000679753796007255,0.00981723995795676,-0.014433735245068,0.0275486143695901,0.0208313377931619,0.0135846353093803,0.0378715630629775,-0.0326107014053172,0.0143189758222628,0.0801291449631362,0.0148070379078861,0.0115338951479818,-0.0337615594713364,-0.0111545249585039
2016,0,"MIKE PELFREY",-0.919749186601608,0.0254230983888502,0.000628099000651328,-0.138311126406943,0.0363472624617182,0.00672540691568397,-0.0129945319267858,0.017747473772112,-0.0364002043086314,0.0472415097963697,0.00536669335955783,-0.00461787965915131,0.00845563057334379,0.0192708007758773,0.0199251516308095,0.0184059739984925,-0.0551407500489344,-0.0319063194931425,-0.000654906218100819,-0.0211153973816104,0.0827169172668054,-0.0599785770534041,0.0209108238655571,0.00280683836558834,0.000397964647157134,0.0116708538897799
